ore_studio,punteggio_esame
16.1,113.98
10.15,93.53
14.06,103.08
14.3,115.64
19.83,133.75
5.26,68.36
3.2,63.02
1.76,55.99
3.31,57.93
13.06,100.49
12.06,105.18
14.61,105.59
16.2,114.97
17.08,121.25
7.09,71.55
2.39,60.23
19.02,139.7
17.88,127.9
14.86,107.84
2.71,54.17
12.11,98.29
8.02,75.56
11.76,99.9
14.67,112.06
18.61,137.4
19.41,138.41
9.72,93.99
1.75,50.16
16.39,123.17
15.16,120.37
14.78,107.56
5.05,69.17
8.88,85.79
5.84,76.85
10.71,89.11
6.06,68.63
6.83,69.4
10.19,85.7
5.47,68.67
13.82,102.27
16.04,123.55
12.24,106.84
7.65,84.95
15.53,115.83
12.02,92.78
9.88,92.69
8.87,85.99
18.59,131.6
15.6,115.61
2.93,54.07
10.05,83.35
13.08,100.92
3.41,51.86
15.51,116.7
15.69,111.49
6.69,70.39
14.37,117.6
19.99,141
15.03,111.14
18.08,128.3
15.13,112
9.3,90.08
7.21,80.75
9.66,82.26
18.34,124.59
8.66,86.66
13.29,109.66
6.82,81.66
17,122.65
7.84,82.5
18.27,132.24
4.63,59.73
19.64,135.35
3.75,65.29
14.02,111.2
3.91,56.66
15.47,116.76
1.55,46.24
10.16,96
5.8,71.18
2.49,55.79
12.14,94.24
12.85,100.03
2.73,56.92
2.5,52.27
8.12,80.53
9.57,91.51
3.85,63.91
6.1,71.75
9.18,80.52
16.77,118.92
18.88,132.47
18.56,129.4
11.91,92.63
19.54,129.12
19.4,128.61
16.67,117.48
11.11,92.34
12.11,102.27
10.59,89.57
6.52,76.17
17.44,132.38
6.39,76.19
4.42,62.03
11.25,101.05
14.56,118.54
8.41,87.61
8.2,78.11
7.63,75.99
7.76,74.29
19.66,135.68
9.69,94.61
1.74,46.41
11.91,94.23
6.44,76.95
15.55,112.18
15.42,109.28
16.96,127.46
8.05,75.52
10.25,88.58
2.8,52.25
6.79,81.05
4.05,65.72
6.46,74.98
19.66,137.32
12.57,96.95
15.34,113.91
15.8,117.72
18.79,132.16
10.48,89.74
2.2,58.62
16.12,123.44
12.29,103.59
5.98,75.7
15.34,113.97
10.15,86.58
11.72,103.69
19.38,133.94
10.8,98.5
4.59,68.86
12.35,96.34
10.93,99.16
12.84,97.16
4.68,65
2.17,45.64
11.39,94.6
16.73,127.75
5.17,68.95
14.95,118.49
1.9,51.41
11.52,104.12
15.75,117.51
18.21,123.75
18.42,131.96
8.73,80.64
6.9,71.73
16.15,123.95
5.56,70
19.93,140.26
4.16,62.68
6.41,66.39
8.79,86.95
2.36,59.99
7.93,79.58
18.95,131.21
2.22,52.82
19.37,134.45
4.56,60.08
8.7,84.42
16.66,124.3
7.91,86.04
12.03,98.33
1.22,42.34
17.26,118.79
7.87,81
7.92,82.06
16.33,115.04
5.47,70.93
17.39,118.86
5.97,64.61
16.6,128.12
3.55,65.37
6.12,69.02
14.95,108.06
13.84,103.69
16.41,122.5
10.41,87.43
13.01,110.43
10.49,89.73
8.94,82.42
6.4,66.11
13.51,107.99
3.96,54.53
12.81,104.33
17.13,122.73
13.26,104.82
15.93,111.8
1.63,47.8
16.51,116.15
13.13,103.85
13.54,101.69
9.62,86.83
10.24,96.06
16.2,121.76
7.59,78.44
18.65,135.97
8.73,81.17
3.33,61.53
4.55,69.01
12.81,102.42
5.85,76.23
19.09,136.48
2.68,58.52
10.29,93.14
1.74,49.41
7.18,71.78
12.94,109.39
15.83,122.48
12.45,99.4
3.36,57.93
9.9,89.47
7.52,76.73
9.57,91.2
1.65,45.74
2.61,60.77
15.06,111.35
17.82,121.17
7.12,70.8
16.36,115.39
4.47,57.21
9.52,91.82
9.06,91.78
4.38,58.02
6.21,72.93
14.02,109.38
7.56,78.82
12.54,107.72
11.81,96.11
5.11,68.54
17.58,127.83
7.88,84.93
18.79,126.02
3.28,59.27
12.39,95.61
17.2,129.69
15.22,112.64
13.02,108.81
15.57,109.98
5.49,73.94
17.53,123
3.96,64.93
18.28,123.03
7.35,71.05
9.86,84.95
12.02,98.03
7.1,72.98
17.32,124.99
12.82,103.83
18.47,124.24
7.28,71.91
19.16,133.32
15.72,117.75
5.91,64.47
8.36,78.76
2.09,50.54
19.16,132.46
1.23,41.92
19.3,131.79
1.92,45.65
17.14,117.81
10.46,89.51
6.06,66.72
15.13,120.91
13.58,105.17
16.6,118.49
15.52,123.17
13.95,104.1
16.22,114.26
2.35,49.42
10.95,90.44
5.26,62.15
8.08,78.09
16.8,127.12
7.82,84.69
19.56,141.88
10.24,88.06
1.08,51.39
16.16,125.61
10.76,95.58
8.1,75.78
18.87,135.98
17.23,123.5
8.99,91.97
7.12,82.09
17.96,133.54
12.72,96.42
13.3,111.51
8.91,81.78
15.61,123.56
13.37,104.49
4.32,58.36
2.84,58.61
4.99,62.47
4.96,69.33
19.87,133.41
11.05,92.56
19.48,134.31
5.86,68.94
8.45,86
15.9,114.6
12.86,106.5
6.93,75.74
11.74,101.76
16.83,122.61
11.58,90.59
2.82,57.15
10.99,91.99
7.73,79.54
6.82,68.71
19.87,137.78
7.37,78.93
7.69,75.68
4.58,67.63
7.24,70.94
13.24,112.32
12.16,102.79
5.66,66.96
9.65,83.85
11.37,103.02
16.67,128.44
10.63,98.37
13.45,106.56
15.09,113.9
17.83,125.02
11.65,100.43
17.17,128.43
1.41,41.94
10.87,90.23
9.33,90.58
3.54,61.36
1.99,44.85
2.62,51.33
16.45,120.9
2.85,49.5
10.18,85.68
1.85,52.81
10.65,87.76
19.84,131.62
7.87,81.43
6.14,65.1
7.07,76.2
14.01,111.88
17.34,130.53
4.09,58.89
3.88,66.97
9.31,87.44
7.08,82.21
12.09,99.17
9.8,94.01
10.35,97.32
12.43,95.95
12.41,99.54
1.53,52.42
9.99,91.62
15.32,115.4
1.79,44.69
1.14,41.1
12.37,94.89
19.8,143.08
17.43,126.38
7.34,74.82
14.44,108.02
19.6,137.56
7.51,84.96
8.76,78.91
2.82,49.74
9.58,94.31
1.99,56.17
3.13,53.09
4.2,60.86
3.16,58.05
14.01,104.68
3.41,61.55
18.12,125.85
17.61,121.77
13.59,112.48
11.82,97.79
3.2,56.94
8.4,84.02
11.9,93.99
18.87,126.41
11.81,100.42
18.35,124.21
8.84,86.85
8.3,84.09
17.18,130.76
9.84,83.44
13.14,104.72
5.91,64.1
2.97,56.18
6.86,79.38
1.88,45.15
1.41,46.24
11.19,102.37
15.05,112.48
9.42,86.5
9.17,84.31
15.7,112.76
4.69,59.14
3.83,58.77
1.87,52.44
19.97,143.11
13.57,101.19
6.64,74.14
2.16,52.69
18.49,129.56
8.86,83.48
19.21,139.32
9.2,86.97
11.41,100.01
1.87,44.17
2.33,59.1
7.16,81.25
15.74,110.9
16.77,128.94
4.42,61.22
17.66,121.55
15.98,125.04
8.26,79.02
1.07,43.4
6.16,73.75
6.13,70.08
13.15,108.86
16.11,123.74
3.23,53.74
9.18,90.64
3.88,59.98
10.98,100.66
3.83,56.83
17.07,118.62
14.01,113.19
17.69,132.13
5.48,72.79
2.97,50.53
3.58,57
2.1,58.17
14.4,117.91
6.16,71.13
15.53,122.07
8.72,82.57
19.56,142.05
4.21,62.06
14.88,111.66
16.86,119.02
10.66,91.25
9.64,81.77
19.05,126.62
2.35,47.75
2.11,56.22
11.07,92.89
5.92,70.18
14.51,109.29
5.85,63.92
5.76,66.25
17.99,123.08
2.77,48.48
10.21,95.19
9.54,82.07
6.37,68.66
19.55,142.32
2.62,47.65
6.29,79.02
3.78,58.1
1.68,44.7
17.32,127.45
7.77,84.77
18.41,134.67
4.19,62.43
17.97,127.47
14.92,107.42
9.8,82.55
12.64,108.12
14.2,109.31
13.59,102.23
3.6,55.12
17.75,129.92
13.16,112.1
4.71,69.32
3.31,61.67
10.59,97.9
14.87,114.47
11.9,93.16
2.91,51.23
12.13,107.19
13.68,110.71
9.52,91.88
5.43,67.81
4.27,58.08
5.53,61.65
18.14,126.2
9.55,85.03
9.25,84.31
1.19,43.1
6.46,67.14
2.01,51.52
13.61,102.94
7.5,73.6
17.68,124.93
13.01,99.6
2.46,55.71
14.43,110.95
7.3,70.73
6.61,74.73
9.24,92.52
7.17,71.74
19.32,132.5
4.93,62.17
9.98,86.5
3.15,55.52
16.94,128.35
9.44,80.51
3.86,65.08
18.93,135.08
13.67,105.75
4.06,56.74
14.37,113.89
5.11,64.21
10.84,87.32
2.29,55.6
10.74,87.78
15.1,108.78
7.62,74.54
5.2,67.89
15.94,113.33
18.93,133
7.43,84.02
3.44,52.91
2.09,50.7
7.88,82.37
1.78,55.33
4.12,59.29
10.21,96.27
10.11,96.34
7.59,79.3
6.65,73.5
19.55,135.1
17.26,124.58
5.9,77.07
3.53,59.21
3.29,51.84
11.91,98.15
10.06,94.28
6.05,74.92
18.62,130.55
1.02,46.28
16.31,122.81
18.98,133.73
8.4,77.99
17.32,130.22
7.87,75.1
2.12,56.83
17.08,127.21
12.6,103.04
12.37,106.49
8.84,79.5
4.25,63.65
3.97,54.6
3.81,59.08
7.58,76.12
15.43,113.85
17.05,126.63
9.89,95.3
13.19,105.32
7.49,72.29
16.09,123.94
6.83,81.28
15.35,121.99
12.34,101.82
11.02,101.82
19.59,132.07
7.79,76.01
12.17,101.28
18.45,127.21
9.53,88.35
4.53,61.53
1.08,45.85
9.63,90.23
5.52,71.65
5.01,67.82
5.14,65.61
16.28,120.26
3.52,62.1
3.24,54.26
3.95,59.18
14.44,105.49
14.51,112.09
2.77,54.18
19.52,132.47
4.2,55.51
13.93,109.08
18.66,133.14
11.74,102.82
19.4,128.64
1.57,48.46
9.45,82.14
17.12,122.76
10.21,91.98
19.82,142.37
4.91,65.33
18.13,130.55
16.74,123.28
16.4,119.95
11.88,105.6
17.87,126.14
6.54,70.29
7.59,75.84
1.98,47.87
16.19,122
2.99,51.36
9.75,88.31
19.24,140.93
1.29,50.07
10.69,96.46
5.46,67.53
8.71,84.9
13.74,108.28
3.8,63.2
19.92,140.89
12,92.72
16.89,129.53
15.27,122.07
3.91,61.67
7.7,80.09
10.83,99.7
4.01,64.65
17.15,123.6
4.86,70.8
9.64,83.18
13.02,107.22
9.07,80.75
9.25,90.43
15.2,111.91
10.48,89.6
14.08,107
14.7,111.23
6.38,71.99
2.69,49.6
1.2,48.18
19.29,131.16
19.67,135.2
1.07,41.95
5.2,61.51
9.51,86.09
17.27,122.09
13.99,105.17
7.11,73.72
7.35,78.91
17.59,132.59
6.6,75.86
1.25,44.45
9.32,90.8
13.22,108.31
18.57,133.7
1.6,44.31
7.44,72.8
18.31,135.91
2.75,49.8
6.69,71.73
16.14,122.69
17.36,131.09
11.87,92.54
17.89,133.99
10.07,95.01
5.57,67.96
11.01,95.92
16.14,122.65
19.91,138.46
6.43,79.04
19.16,136.49
11.1,100.47
6.09,70.07
9.97,84.26
9.62,81.51
10.79,88.54
4.42,69.45
2.25,47.87
6.4,78.82
6.62,75.19
11.71,97.86
10.41,93.82
15.51,115.1
11.86,93.25
10.26,96.7
11.13,99.45
19.22,129.19
1.58,56.27
17.39,125.14
6.49,72.54
14.24,113.14
1.02,49.06
7.76,83.91
1.34,49.51
17.83,130.18
18.32,131.02
12.79,108.17
15,110.24
3.9,67.53
11.84,103.45
16.91,125.94
13.53,103.54
15.97,113.03
5.76,66.38
11.74,91.49
9.31,85.59
1.12,47.36
12.24,96.81
18.3,136.2
5.16,61.96
10.87,88.41
6.9,78.81
1.1,47.27
10.84,99.06
8.95,87.62
14.89,114.2
16.1,121.85
17.97,131.79
8.13,82.66
3.22,53.31
3.77,66.65
9.47,84.77
3.81,57.43
16.69,118.73
5.93,72.4
3.36,54.42
8.72,90.29
6.13,74.19
8.62,80.3
17.02,117.05
17.44,124.26
14.18,103.39
18.85,129.79
8.9,78.67
14.89,117.2
15.41,121.54
14.37,111.89
6.64,71.38
9.81,88.79
18.98,131.07
13.26,112.35
3.69,60.44
17.09,118.83
15.63,117.85
16.59,118.59
4.28,57.35
8.1,80.89
16.23,114.92
13.87,112.75
7.87,78.21
18.93,134.76
10.62,87.37
13.61,104.28
9.09,86.43
17.6,132.8
18.04,124.8
3.63,64.12
13,100.73
5.13,65.8
19.88,132.75
12.47,107.03
8.91,84.21
8.66,89.39
2.92,62.41
5.64,64.11
16.54,118.43
4.42,60.79
18.02,124.25
15.85,123.2
14.68,119.45
17.65,121.61
7.2,79.98
13.13,109.68
18.26,134.04
19.51,139.28
7.21,83.33
8.98,87.49
18.87,128.38
19.86,131.31
7.5,80.01
14.36,105.45
16.69,125.41
14.01,115.68
13.62,103.47
3.64,57.04
10.92,94.75
11.44,103.42
12.13,105.87
17.57,124.39
5.55,64.29
13.38,112.66
7.84,74.05
6.05,72.16
11.69,97
15.38,121.52
19.57,136.34
18.95,128.92
8.2,75.54
15.84,120.41
15.32,120.34
3.81,66.49
12.89,109.45
11.4,102.2
14.86,118.22
8.51,83.94
17.06,126.23
17.35,131.38
17.81,124.28
9.85,92.89
11.52,91.45
17.92,133.4
4.09,55.7
14.08,112.97
9.06,79.66
17.52,127.59
6.83,73.02
11.37,93.18
6.3,76.16
2.96,61.57
10.78,98.89
12.22,99.33
18.07,134.9
6.54,74.72
18.06,133.88
13.78,109.96
13.12,98.53
4.13,68.53
15.38,121.29
10.16,94.35
17.36,130.51
9.15,92.05
13.78,111.89
8.62,77.49
4.47,66.49
1.53,48.24
8.65,81.87
13.73,108.32
11,89.08
14.55,116.9
12.34,107.16
17.5,131.44
19.87,130.86
18.69,134.22
7.13,79.25
14.32,104.76
11.33,103
1.34,53.24
8.6,84.89
3.05,56.4
10.32,86.59
14.51,111.7
11.57,103.97
13.8,106.91
16.36,121.85
19.45,137.81
8.31,76.19
7.86,79.59
5.74,72.37
3.22,64.34
3.36,57.28
11.44,93.84
6.27,69.45
6.13,71.74
5.62,64.08
8.4,86.62
16.39,119.27
3.28,59.78
17.01,120.92
9.9,86.03
15.77,115.08
19.82,144.01
17.47,128.41
15.98,120.92
10.32,92.43
5.34,66.77
3.49,52.98
2.12,55.38
16.62,117.48
18.1,124.49
4.02,57.77
6.67,76.24
4.82,67.87
16.2,125.02
16.8,119.36
15.27,109
8.98,85.16
15.69,121.23
17.15,126.22
3.22,62.78
5.81,63.43
7.67,72.61
1.27,52.67
2.7,55.46
17.91,125.47
14.29,104.5
6.84,73.75
5.04,71.92
4.35,57.9
17.62,129.92
16.13,124.03
1.86,51.69
13.81,112.64
8.6,76.67
7.6,79.03
13.13,110.78
11.02,93.93
3.8,58.83
3.82,66.85
7.25,77.99
3.8,64.24
11.21,94.44
1.96,56.03
16.98,126.22
14.37,114.44
1.88,48.17
14.55,106.56
14.35,107.78
9.22,83.05
1.57,52.86
11.86,100.58
19.54,139.57
15.36,121.84
17.31,125.56
12.62,108.89
6.58,73.92
5.03,60.08
7.88,79.23
19.14,130.59
5.15,65.55
4.82,63.69
12.29,95.72
5.96,69.44
18.19,129.38
11.27,93.45
18.1,134.85
18.89,136
2.49,57.34
16.86,124.94
6.74,67.99
4.5,61.82
7.24,80.49
13.48,100.25
4.8,65.14
16,114.12
14.48,114.93
11.31,101.53
8.17,78.6
16.63,116.48
13.52,103.8
16.14,122.95
7.18,78.25
2.48,52.6
5.26,65.55
3.16,57.57
17.66,120.24
7.66,85.22
12.5,101.92
1.12,53.86
3.94,65.69
11,96.32
1.11,48.9
2.01,56.59
16.79,122.2
10.2,94.87
16.24,118.75
19.1,137.76
14.27,115.97
16.28,123.95
1.37,48.52
8.49,82.2
11.58,92.17
6.65,75.12
3.37,60.29
15.03,114.05
8.76,87.8
7.5,75.36
3.42,54.48
10.73,99.06
19.42,138.35
1.63,44.07
19.98,137.76
14.55,105.39
10.34,95.55
3.79,61.89
8.57,78.6
18.73,127.68
18.02,127.32
18.39,126.87
14.6,118.36
6.42,75.25
5.21,68.53
12.66,104.64
9.04,78.8
3.87,60.01
8.33,84.89
19.28,139.85
15.1,119.35
14.98,113.63
5.82,68.19
7.4,75.9
12.85,107.42
9.32,85.22
1.48,50.33
16.16,114.35
1.67,55.11
1.57,55.69
18.73,134.72
18.56,132.11
11.8,102.46
13.46,112.02
5.75,70.68
9.85,83.98
7.71,80.39
13,104.33
12.63,106.44
16.34,115.24
6.41,78.12
2.34,54.35
13.44,110.59
5.58,68.63
11.8,100.58
6.92,69.83
19.22,132.85
2.09,55.82
11.81,97.96
4.11,60.51
6.9,68.16
9.41,93.16
19.63,137.87
19.32,139.7
6.19,65.88
4.69,65.45
6.72,72.87
9.47,83.18
2.38,56.28
5.66,72.99
12.93,100.99
8.97,83.9
16.1,113.31
1.03,47.02
15.38,113.23
6.08,66.49
18,123.78
10.37,92.51
12.42,102.25
5.79,72.87
1.38,47.71
7.41,71.25
18.46,130.15
13.02,105.29
3.72,60.14
10.73,94.27
7.74,80.05
12.36,100.65
1.23,42.41
19,136
16.06,124.71
1.21,43.03
18.24,133.48
18.52,129.33
1.4,52.75
19.32,136.72
14.58,118.56
6.3,73.15
14.56,111.77
3.87,65.87
6.93,81.54
9.53,88.4
14.67,105.8
1.83,46.81
6,76.42
6.51,79.06
13.64,100.49
17.94,125.34
16.8,116.36
15,120.58
17.58,126.62
10.98,95.6
6.66,78.81
6.03,74.42
12.16,95.46
19.53,132.41
12.41,97.55
4.1,63.15
10.85,100.75
18.23,123.89
6.26,77.26
12.89,101.82
14.14,112.29
17.35,123.79
14.83,116.19
13.32,112.54
12.76,105.65
6.9,79.6
15.96,114.94
15.14,119.86
15.67,115.59
11.14,98.29
12.56,96.06
9.9,92.65
8.17,80.94
6.53,78.62
17.34,124.56
15.35,120.68
10.83,90.34
7.12,70.87
5.49,61.61
2.32,49.07
11.42,103.16
13.36,100.98
6.31,69.99
8.01,85.29
16.7,120.76
14.41,105.3
10.79,97.02
17.7,120.5
15.26,113.52
5.78,72.83
18.07,122.96
13.96,114.75
3.2,54.45
3.51,52.74
11.9,102.29
3.24,59.51
15.8,122.49
16.74,123.97
19.02,131.1
19.88,133.6
13.11,107.34
16.69,117.54
2.45,46.9
12.66,107.34
18.46,127.32
16.18,115.31
7.75,75.58
12.66,104.69
15.97,121.27
12.44,104.4
11.18,90.32
12.64,100.69
5.89,70.87
2.51,57.91
1.9,50.87
13.87,104.5
9,91.34
13.93,110.91
12.91,99.52
12.28,101.01
19.88,137.64
18,124.66
6.17,70.11
19.21,138.44
4.1,62.3
10.4,90.05
10.44,98.96
2.48,55.36
15.38,110
12.26,100.95
18.22,136.29
13.93,110.65
14.7,108.39
10.67,86.96
2.51,47.73
9.43,89.1
18.33,126.6
9.65,84.02
15.61,110.43
7.27,81.25
4.78,61.46
1.51,46.96
8.75,86.1
15.04,117.75
17.71,123.12
10.71,87.77
18.75,126.61
9.9,95.92
8.77,87.37
1.09,52.01
18.58,137.18
10.35,97.33
9.38,85.54
7.62,82.79
1.83,53.31
11.35,99.41
4.46,62.84
17.47,129.3
16.18,125.64
10.98,92.29
2.07,51.79
18.65,127.63
12.75,98
14.46,108.81
14,103.15
6.97,73.33
5.41,70.15
15.61,112.18
4.31,63.89
8.55,78.54
8.07,85.67
12.81,99.07
14.79,107.23
3.64,61.24
15.78,113
2.33,59.95
11.36,92.08
18.02,134.79
10.94,91.89
6.15,70.92
2.43,46.75
1.69,54.33
13.32,107.06
1.16,45.94
11.15,92.21
8.14,85.82
3.06,50.99
15.86,119.01
15.66,114.66
8.94,90.52
1.6,45.63
14.45,111.66
9.22,84.34
8.83,87.72
6.56,80.02
5.37,71.73
9.32,88.33
5.25,64.66
8.58,84.13
13.31,108.57
15.67,118.94
1.25,50.6
14.02,115.71
9.6,92.46
12.22,102.15
14.93,112.01
16.65,121.21
10.08,95.75
13.05,109.68
9.24,85.45
13.31,104.56
17.39,123.07
19.17,130.16
8.24,87.28
6.46,79.98
16.73,120.14
19.35,136.63
19.8,130.22
12.63,95.92
5.97,71.26
15.83,120.23
11.77,102.35
19.93,141.37
3.32,53.01
17.94,124.85
17.49,122.9
8.37,88.59
13.34,109.86
3.71,58.91
9.89,89.09
14.19,113.87
8.43,85.91
1.44,55.86
18.87,132.65
10.09,95.6
1.76,43.48
6.09,70.72
17.21,127.06
19.45,136.23
2.61,55.08
15.74,123.77
11.94,105.01
8.43,89.06
6.18,70.8
16.92,117.76
18.01,132.64
12.01,96.73
17.8,126.56
13.89,104.88
9.6,84.4
19.06,127.98
16.64,116
6.83,71.43
19.66,137.31
15.17,118.47
10.78,92.62
14.04,102.62
8.05,78.28
12.62,106.86
12.76,100.19
5,64.28
11.05,96.01
10.15,90.65
11.59,92.04
10.41,93.11
2.27,55.36
15.68,115.19
17.14,121.59
10.14,91.58
16.07,123.72
18.05,132.81
5.99,67.82
17.16,122.6
1.41,55.31
2.61,59.28
15.79,123.46
15.39,117.72
14.03,107.31
10.79,98.29
7.9,80.75
17.42,119.69
6.26,74.53
15.6,113.25
11.62,102.76
14.3,105.79
12.07,103.04
12.04,101.52
17.79,131.55
7.15,78.74
5.69,70.92
18.52,130.4
1.82,51.42
6.75,74.88
3.62,61.02
8.14,77.31
19.18,137.95
1.1,47.34
11.07,94.97
16.93,122.19
12.33,101.69
4.86,59.3
2.85,54.41
11.06,97.95
13.05,107.75
19.78,134.66
14.7,112.11
6.96,69.66
18.26,124
19.99,131.08
3.07,59.67
7.35,73.05
14.26,115.5
19.35,133.75
5.29,70.86
19.27,135.41
16.36,124.73
11.6,99.38
11.22,101.96
2.03,45.07
10.03,97.04
11.58,98.31
2.34,47.76
11.01,89.79
2.41,47.55
7.26,73.35
6.25,77.25
5.57,71.72
13.33,99.72
12.8,98.42
14.63,111.98
4.72,62.55
5.68,72.65
13.52,105.26
11.61,94.12
1.83,44.89
2.34,55.65
11.8,95.44
17.62,126.74
18.28,123.46
9.39,88.92
2.92,58.99
15.65,113.59
10.96,91.55
11.91,102.54
13.82,111.94
6.92,69.8
13.84,108.05
4.11,56.05
14.86,109.07
6.06,66.28
19.36,140.32
15.95,125.12
8.44,78.52
13.68,101.24
17.81,124.43
3.21,58.62
9.59,82.72
4.34,67.76
4.63,70.18
18.91,132.07
13.53,101.61
6.08,70.47
12.7,105.02
1.31,44.53
7.11,71.43
5.21,65.58
17.48,132.49
14.19,106.29
5.21,72.14
18.73,131.23
19.15,131.15
8.71,82.11
17.12,123.63
11.04,96.43
16.69,117.67
18.59,136.12
18.76,136.84
16.14,122.13
6.83,76.23
9.82,84.49
6.96,77.65
9.31,87.78
8.03,78.87
11.75,104.51
2.57,54.01
3.13,62.48
14.35,112.25
16.62,116.07
2.57,61.19
7.04,73.08
12.23,95.17
8.57,86.56
14.08,106.95
2.27,51.88
3.25,51.77
8.05,81.48
18.37,127.65
8.23,77.27
13.86,110.99
17.67,129.95
16.71,116.06
12.33,106.66
15.91,120.77
2.51,53.41
6.26,68.19
10.27,93.51
5.32,64.19
18.82,126.52
18.81,134.74
4.71,66.6
10.49,97.24
16.24,122.79
13.51,100.49
19.43,137.34
11.77,104.56
16.37,118.59
3.56,57.7
14.88,111.77
18.85,126.06
2.81,60.12
17.74,133.49
9.24,82.81
2.03,55.04
16.68,128.49
10.98,99.55
5.83,72.89
19.52,138.15
1.51,49.71
8.81,77.38
11.99,95.53
8.57,86.55
5.6,72.37
10.78,87.34
16.46,123.54
19.63,132.58
19.82,133.34
13.79,104.32
1.1,47.96
19.41,129.96
1.85,52.25
3.37,58.26
6.1,69.68
3.84,58.36
10.83,95.78
7.9,81.81
1.61,43.62
3.06,52.7
15.5,122.65
6.76,71.65
2.86,55.66
16.25,124.43
2.69,52.04
15.43,114.02
10.6,98.94
9.47,88.2
6.38,70.8
5.5,62.78
5.11,71.15
14.4,113.75
19.04,129.29
1.67,51.86
12.59,99.13
4.99,72.55
13.54,101.95
13.63,103.93
15.95,124.49
8.14,78.77
18.44,127.97
11.9,105.09
14.07,111.74
11.24,97.96
18.68,135.68
4.61,68.84
1.56,50.67
8.64,83.53
4.82,59.91
6.24,78.4
1.84,54.6
16.13,114.53
18.58,133.45
12.26,104.18
1.73,49.7
15.26,113.53
4.93,61.86
17.69,130.95
15.5,121.62
17.71,127.62
2.54,54.2
3.68,62.4
12.25,101.98
2.51,55.99
7.74,84.57
5.96,75.55
10.87,93.1
11.21,94.5
5.82,76.71
18.23,127.72
19.33,141.41
2.02,52.21
17.9,129.22
15.51,110.19
8.44,84.17
13.87,114.42
11.09,92.46
2.43,52.51
15.08,109.54
13.42,112.66
14.19,111.89
10.41,96.23
13.81,114.76
13.96,114.75
1.82,53.78
5.89,70.67
12.94,107.53
10.33,90.56
2.94,57.83
13.33,100.39
14.09,114.19
14.68,118.65
15.81,112.64
16.3,120.4
6.09,64.38
3.26,54.77
14.45,106.16
16.42,121.9
12.4,94.68
2.1,49.95
8.51,84.48
3.3,55.7
1.91,50.21
7.58,80.82
4.49,58.92
6.32,73.38
5.24,64.57
8.09,78.18
1.56,43.08
19.48,132.01
18.41,127.01
11.43,97.83
2.66,59.13
8.04,76.37
16.98,117.74
2.3,58.91
3.16,58.21
16.26,123.33
4.66,58.57
19.66,142.26
13.87,111.7
14.92,112.01
1.28,52.34
12.04,96.05
4.55,60.6
1.88,53.45
8.26,80.24
2.79,57.79
14.79,116.32
13.56,113.55
8.52,84.3
14.25,108.19
14.42,112.98
9.3,84.72
19.75,131.91
16.92,127.78
7.25,75.62
8.77,87.03
11.23,101.25
17.45,124.82
17.36,120.53
7.16,77.57
7.02,73.13
19.69,136.74
14.7,114.09
10.49,91.31
14.57,116.76
10.62,97.86
8.29,88.03
19.7,138.94
6.82,74.16
9.21,80.09
2.66,48.06
1.76,57.28
14.71,106.37
7.22,71.78
7.91,75.84
18.71,132.61
7.13,73.28
10.98,88.21
8.1,84.66
1.61,48.53
14.31,103.83
13.05,100.27
2.12,57.06
5.46,73.24
19.65,132.59
7.85,77.18
2.97,62.58
14.03,115.33
18.95,135.79
13.24,100.59
14.49,105.21
16.65,127.86
19.17,140.86
2.97,51.75
4.55,59.67
14.9,106.77
14.53,107.21
16.16,121.28
7.65,82.8
16.32,125.92
16.1,113.54
6.67,71.3
14.94,110.36
14.93,113.69
1.78,44.92
2.38,56.02
12.76,102.68
15.82,121.98
14.81,112.71
4.47,69.13
17.48,126.34
8.59,84.51
11.62,95.16
6.58,79.64
11.94,97.51
3.74,60.28
10.16,84.23
19.96,141.16
11.18,97.68
18.05,134.93
6.66,72.7
9.5,88.41
10.72,91.49
8.83,77.63
2.85,51.37
6.77,70.25
7.18,69.75
4.13,65.42
10.58,89.72
19.9,136.3
15.44,113.67
10.94,90.78
14.92,113.03
6.5,71.18
6.15,70.61
5.23,70.93
9.63,90.89
4.45,57.3
10.74,97.82
3.99,57.56
10.17,97.65
2.65,48.36
13.79,109.26
10.23,89.71
6.03,75.57
7.71,84.25
12.94,104.55
1.86,48.05
4.59,59.15
2.56,60.01
18.18,130.82
2.51,57.46
14.38,116.45
6.04,64.43
9.54,94.72
6.36,77.65
5.79,64.08
5.37,67.26
5.31,70.91
3.82,62.79
1.17,49.07
8.57,85.14
12.61,95.64
13.17,108.54
9.47,84.51
7.9,75.24
12.45,105.78
4.21,67.75
14.17,114.76
6.1,75.26
17.22,121.4
17.74,120.83
14.82,107.89
10.66,92.81
10.61,95.9
6.05,78.02
7.86,74.59
15.04,115.05
16.95,129.17
2.28,50.99
1.98,50.68
4.75,70.54
15,110.1
10.86,94.56
10.89,91.07
7.4,72.98
19.22,128.69
17.66,129.86
4.49,57.98
15.77,112.37
5.42,65.3
6.32,66.11
8.52,87.68
11.66,104.77
3.84,61.17
18.35,133.23
10.67,94.09
14.82,119.29
17.74,131.49
10.21,87.01
15.04,118.43
4.74,65.74
14.35,105.57
1.37,49.68
17.13,123.18
19.4,134.51
7.31,84
19.28,138.65
13.21,99.01
12.95,108.23
2.52,52.14
12.23,95.95
6.16,64.63
